"AD_PERFORMANCE_REPORT (Jun 1, 2022-Jun 20, 2022)"
Ad,Headline 1,Headline 2,Expanded Text Ad Headline 3,Display URL,Description,Description line 1,Description line 2,Ad type,Ad ID,Impressions,Clicks,Cost,Conversions,Responsive Search Ad headlines,Responsive Search Ad descriptions,Responsive Search Ad path 1,Responsive Search Ad path 2,Expanded Text Ad Description 2,Expanded Dynamic Search Ad Description 2,Final URL,Path 1,Path 2,Long headline,Headlines (multi asset responsive display),Long headline (multi asset responsive display),Descriptions (multi asset responsive display),CTR,Day
,100% Compostable Mailers,Customize With Your Brand,CoPack Inc.,,"Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers.",,,Expanded text ad,545476201172,2,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!, --,"[""https://copackinc.com/product/compostable-mailers/""]",compostable,mailers, --, --, --, --,0.00%,2022-06-09
, --, --, --,, --,,,Responsive search ad,545394034717,88,0,0,0.00,"[{""assetText"":""{KeyWord:Insulated Tote Bags}"",""assetId"":18064714668,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Insulated Bags"",""assetId"":17083309651,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Insulated Bags"",""assetId"":17083309915,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Insulated Bag Supplier"",""assetId"":17083309813,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized With Your Logo"",""assetId"":17083309894,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Reusable"",""assetId"":17083309846,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great For Giveaways"",""assetId"":17083309840,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable Insulated Bags"",""assetId"":18064714671,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Insulated Bags"",""assetId"":18064714662,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-End and Great Quality"",""assetId"":18034870042,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Affordably Priced"",""assetId"":18064714677,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Turnaround"",""assetId"":18064714674,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""These Insulated Bags Are Perfect For Companies That Sell Cold Or Frozen Products."",""assetId"":17083309831,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In A Wide Variety Of Colors To Suit Any Event/Occasion. Great For Giveaways!"",""assetId"":17083309768,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Customizable Insulated Tote Bags Today!"",""assetId"":17083309747,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized Cooler Bags Can Be Personalized With Your Company Logo or Slogan."",""assetId"":18064714665,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",insulated bags,customizable, --, --,"[""https://copackinc.com/product/insulated-bags/""]", --, --, --, --, --, --,0.00%,2022-06-10
, --, --, --,, --,,,Responsive search ad,545337300195,31,2,1960000,2.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Shipping Boxes"",""assetId"":17083657025,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Strong"",""assetId"":17083657115,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Easy To Lable"",""assetId"":17083657058,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable For Your Brand"",""assetId"":17083309696,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Eco-Friendly Alternatives"",""assetId"":17083657028,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Made From Durable Materials"",""assetId"":17083657124,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Custom Mailer Boxes"",""assetId"":17083657055,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Shipping Box Supplier"",""assetId"":17083656992,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Your Brand Will Stand Out Amongst A Sea Of Brown Boxes."",""assetId"":17083657154,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""These Custom Shipping Boxes Are Durable And Strong Shipping Corrugated Boxes."",""assetId"":17083657142,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Custom Mailer Boxes Now!"",""assetId"":17083657007,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,shipping boxes, --, --,"[""https://copackinc.com/product/shipping-boxes/""]", --, --, --, --, --, --,6.45%,2022-06-10
,#1 Take Out Box Supplier,100% Customizable,CoPack Inc.,,"At CoPack, We Work With Restaurants Of All Sizes And Needs.",,,Expanded text ad,545464228979,7,0,0,0.00, --, --, --, --,View Our Range Of High-Quality Customized Take Out Boxes And Request A Quote!, --,"[""https://copackinc.com/category-food/""]",customizable,take out boxes, --, --, --, --,0.00%,2022-06-13
, --, --, --,, --,,,Responsive search ad,545394034717,53,2,1170000,2.00,"[{""assetText"":""{KeyWord:Insulated Tote Bags}"",""assetId"":18064714668,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Insulated Bags"",""assetId"":17083309651,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Insulated Bags"",""assetId"":17083309915,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Insulated Bag Supplier"",""assetId"":17083309813,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized With Your Logo"",""assetId"":17083309894,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Reusable"",""assetId"":17083309846,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great For Giveaways"",""assetId"":17083309840,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable Insulated Bags"",""assetId"":18064714671,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Insulated Bags"",""assetId"":18064714662,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-End and Great Quality"",""assetId"":18034870042,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Affordably Priced"",""assetId"":18064714677,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Turnaround"",""assetId"":18064714674,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""These Insulated Bags Are Perfect For Companies That Sell Cold Or Frozen Products."",""assetId"":17083309831,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In A Wide Variety Of Colors To Suit Any Event/Occasion. Great For Giveaways!"",""assetId"":17083309768,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Customizable Insulated Tote Bags Today!"",""assetId"":17083309747,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized Cooler Bags Can Be Personalized With Your Company Logo or Slogan."",""assetId"":18064714665,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",insulated bags,customizable, --, --,"[""https://copackinc.com/product/insulated-bags/""]", --, --, --, --, --, --,3.77%,2022-06-13
, --, --, --,, --,,,Responsive search ad,545319803895,5,1,1180000,1.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Evident Packaging"",""assetId"":17083309702,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Proof Food Containers"",""assetId"":17083309903,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Proof Packaging"",""assetId"":17083309924,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In Plastic & Paper"",""assetId"":17083309672,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customize With Your Brand"",""assetId"":17083309927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Protect Your Customers"",""assetId"":17083309759,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Tamper Evident Packaging"",""assetId"":17083309720,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Protect Your Customers And Your Products By Using Tamper Evident Packaging."",""assetId"":17083309888,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Tamper Proof Food Containers Today!"",""assetId"":17083309762,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",tamper evident,packing, --, --,"[""https://copackinc.com/product/tamper-evident-packaging/""]", --, --, --, --, --, --,20.00%,2022-06-14
, --, --, --,,Take Your Take Out Cups To The Next Level With Personalized Branding.,,,Expanded dynamic search ad,551812630699,4,0,0,0.00, --, --, --, --, --,Request A Free Quote For Our Customized Cups Today!, --, --, --, --, --, --, --,0.00%,2022-06-17
, --, --, --,, --,,,Responsive search ad,545411688685,41,1,1100000,1.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable Poly Bags"",""assetId"":17083656974,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Poly Bag Supplier"",""assetId"":17083657121,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Quality Poly Shipping Bags"",""assetId"":17083657040,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Poly Bags"",""assetId"":17083657145,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tear-Resistant"",""assetId"":17083656977,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Easy To Carry"",""assetId"":17083309897,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Weather & Water-Resistant"",""assetId"":17083657127,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Customize Your Poly Shipping Bags With Your Own Company's Logo Or Design."",""assetId"":17083657064,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Our Polythene Bags Are Strong, Flexible & Lightweight Which Makes It Perfect For Shipping."",""assetId"":17083657067,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Poly Bags Now!"",""assetId"":17083657043,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,poly bags, --, --,"[""https://copackinc.com/product/poly-bags/""]", --, --, --, --, --, --,2.44%,2022-06-17
,#1 Take Out Box Supplier,100% Customizable,CoPack Inc.,,"At CoPack, We Work With Restaurants Of All Sizes And Needs.",,,Expanded text ad,545464228979,6,0,0,0.00, --, --, --, --,View Our Range Of High-Quality Customized Take Out Boxes And Request A Quote!, --,"[""https://copackinc.com/category-food/""]",customizable,take out boxes, --, --, --, --,0.00%,2022-06-18
, --, --, --,,Take Your Take Out Cups To The Next Level With Personalized Branding.,,,Expanded dynamic search ad,551812630699,2,0,0,0.00, --, --, --, --, --,Request A Free Quote For Our Customized Cups Today!, --, --, --, --, --, --, --,0.00%,2022-06-18
, --, --, --,, --,,,Responsive search ad,545337277917,3,1,1080000,1.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Top-Quality Bubble Mailers"",""assetId"":17083657082,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Bubble Mailers"",""assetId"":17083657136,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Bubble Wrap Envelopes"",""assetId"":17083656998,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Offering Poly Bubble Mailers"",""assetId"":17083657097,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Water-Resistant"",""assetId"":17083657076,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tear-Resistant"",""assetId"":17083656977,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customizable For Your Brand"",""assetId"":17083309696,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Bubble Mailers"",""assetId"":17083656986,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Super-Secure Closure"",""assetId"":17083657004,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Offering Self-Sealing Bubble Mailers For Safe Shipments."",""assetId"":17083657133,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""We Provide A Wide Range Of Bubble Mailer Materials, Shapes & Sizes."",""assetId"":17083657010,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""View Our Range And Request A Quote For Our Top-Quality Poly Bubble Mailers Now!"",""assetId"":17083657019,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",custom,bubble mailers, --, --,"[""https://copackinc.com/product/bubble-mailers/""]", --, --, --, --, --, --,33.33%,2022-06-20
,100% Compostable Mailers,Customize With Your Brand,CoPack Inc.,,"Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers.",,,Expanded text ad,545476201172,2,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!, --,"[""https://copackinc.com/product/compostable-mailers/""]",compostable,mailers, --, --, --, --,0.00%,2022-06-20
,#1 Take Out Box Supplier,100% Customizable,CoPack Inc.,,"At CoPack, We Work With Restaurants Of All Sizes And Needs.",,,Expanded text ad,545464228979,4,0,0,0.00, --, --, --, --,View Our Range Of High-Quality Customized Take Out Boxes And Request A Quote!, --,"[""https://copackinc.com/category-food/""]",customizable,take out boxes, --, --, --, --,0.00%,2022-06-01
,100% Compostable Mailers,Customize With Your Brand,CoPack Inc.,,"Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers.",,,Expanded text ad,545476201172,3,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!, --,"[""https://copackinc.com/product/compostable-mailers/""]",compostable,mailers, --, --, --, --,0.00%,2022-06-01
,No.1 Take Out Bag Supplier,Customizable For Your Brand,CoPack Inc.,,Good Food Comes In Environmentally Friendly Paper Take Out Bags.,,,Expanded text ad,545324240856,6,0,0,0.00, --, --, --, --,Request A Free Quote For Our Custom Paper Take Out Bags!, --,"[""https://copackinc.com/product/paper-take-out-bags/""]",customizable,take out bags, --, --, --, --,0.00%,2022-06-02
,#1 Take Out Box Supplier,100% Customizable,CoPack Inc.,,"At CoPack, We Work With Restaurants Of All Sizes And Needs.",,,Expanded text ad,545464228979,9,0,0,0.00, --, --, --, --,View Our Range Of High-Quality Customized Take Out Boxes And Request A Quote!, --,"[""https://copackinc.com/category-food/""]",customizable,take out boxes, --, --, --, --,0.00%,2022-06-04
,100% Compostable Mailers,Customize With Your Brand,CoPack Inc.,,"Our Compostable Mailers Are Waterproof, Lightweight & As Strong As Poly Mailers.",,,Expanded text ad,545476201172,2,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Compostable Mailing Bags Now!, --,"[""https://copackinc.com/product/compostable-mailers/""]",compostable,mailers, --, --, --, --,0.00%,2022-06-05
, --, --, --,, --,,,Responsive search ad,545394034717,121,3,2180000,2.00,"[{""assetText"":""{KeyWord:Insulated Tote Bags}"",""assetId"":18064714668,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Insulated Bags"",""assetId"":17083309651,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Insulated Bags"",""assetId"":17083309915,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Insulated Bag Supplier"",""assetId"":17083309813,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized With Your Logo"",""assetId"":17083309894,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Reusable"",""assetId"":17083309846,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great For Giveaways"",""assetId"":17083309840,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable Insulated Bags"",""assetId"":18064714671,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Insulated Bags"",""assetId"":18064714662,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-End and Great Quality"",""assetId"":18034870042,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Affordably Priced"",""assetId"":18064714677,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Turnaround"",""assetId"":18064714674,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""These Insulated Bags Are Perfect For Companies That Sell Cold Or Frozen Products."",""assetId"":17083309831,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In A Wide Variety Of Colors To Suit Any Event/Occasion. Great For Giveaways!"",""assetId"":17083309768,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Customizable Insulated Tote Bags Today!"",""assetId"":17083309747,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized Cooler Bags Can Be Personalized With Your Company Logo or Slogan."",""assetId"":18064714665,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",insulated bags,customizable, --, --,"[""https://copackinc.com/product/insulated-bags/""]", --, --, --, --, --, --,2.48%,2022-06-07
,Top-Quality Bubble Mailers,Customizable For Your Brand,CoPack Inc.,,Offering Self-Sealing Bubble Mailers For Safe Shipments.,,,Expanded text ad,545412050821,1,0,0,0.00, --, --, --, --,View Our Range And Request A Quote For Our Top-Quality Poly Bubble Mailers Now!, --,"[""https://copackinc.com/product/bubble-mailers/""]",custom,bubble mailers, --, --, --, --,0.00%,2022-06-07
, --, --, --,, --,,,Responsive search ad,545319803895,3,0,0,0.00,"[{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Evident Packaging"",""assetId"":17083309702,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Proof Food Containers"",""assetId"":17083309903,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Tamper Proof Packaging"",""assetId"":17083309924,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In Plastic & Paper"",""assetId"":17083309672,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customize With Your Brand"",""assetId"":17083309927,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Protect Your Customers"",""assetId"":17083309759,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""#1 Tamper Evident Packaging"",""assetId"":17083309720,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""Protect Your Customers And Your Products By Using Tamper Evident Packaging."",""assetId"":17083309888,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Tamper Proof Food Containers Today!"",""assetId"":17083309762,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",tamper evident,packing, --, --,"[""https://copackinc.com/product/tamper-evident-packaging/""]", --, --, --, --, --, --,0.00%,2022-06-09
, --, --, --,, --,,,Responsive search ad,545394034717,76,3,2600000,3.00,"[{""assetText"":""{KeyWord:Insulated Tote Bags}"",""assetId"":18064714668,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""CoPack Inc"",""assetId"":17083309864,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Branded Insulated Bags"",""assetId"":17083309651,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Custom Insulated Bags"",""assetId"":17083309915,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Total Packaging Solution"",""assetId"":16288175227,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""No.1 Insulated Bag Supplier"",""assetId"":17083309813,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized With Your Logo"",""assetId"":17083309894,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""100% Customizable"",""assetId"":17083309705,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable & Reusable"",""assetId"":17083309846,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Great For Giveaways"",""assetId"":17083309840,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Durable Insulated Bags"",""assetId"":18064714671,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Insulated Bags"",""assetId"":18064714662,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""High-End and Great Quality"",""assetId"":18034870042,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Affordably Priced"",""assetId"":18064714677,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Fast Turnaround"",""assetId"":18064714674,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]","[{""assetText"":""These Insulated Bags Are Perfect For Companies That Sell Cold Or Frozen Products."",""assetId"":17083309831,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Available In A Wide Variety Of Colors To Suit Any Event/Occasion. Great For Giveaways!"",""assetId"":17083309768,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Request A Free Quote For Our Customizable Insulated Tote Bags Today!"",""assetId"":17083309747,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""},{""assetText"":""Customized Cooler Bags Can Be Personalized With Your Company Logo or Slogan."",""assetId"":18064714665,""assetPerformanceLabel"":""PENDING"",""assetApprovalStatus"":""APPROVED""}]",insulated bags,customizable, --, --,"[""https://copackinc.com/product/insulated-bags/""]", --, --, --, --, --, --,3.95%,2022-06-09
